1000
0	11.89815028	-9.96918937e-13
1	11.76223498	1.654971789e-12
2	11.62120239	-1.867594885e-12
3	11.48243883	2.425599735e-12
4	11.34437168	1.531720469e-12
5	11.20503202	-3.324366081e-12
6	11.06645609	8.05062201e-13
7	10.92859689	2.632886365e-12
8	10.79012378	-8.430494191e-13
9	10.65203814	-2.856975843e-13
10	10.51467465	3.053273564e-12
11	10.37703696	1.341896725e-12
12	10.23962783	7.462346754e-13
13	10.10293318	-7.807531901e-13
14	9.966202416	-5.999312231e-14
15	9.829629199	4.268555591e-12
16	9.693752262	-1.638098723e-12
17	9.558027497	-2.660088302e-12
18	9.422439018	1.470954963e-12
19	9.28752098	8.421506458e-13
20	9.152910951	-4.196148162e-14
21	9.018449844	-1.033982586e-12
22	8.884629017	-5.616210083e-13
23	8.751246453	3.11037376e-12
24	8.618050582	1.504602791e-12
25	8.485463832	-1.855629965e-12
26	8.3534231	-2.546786685e-12
27	8.221625943	7.299163215e-13
28	8.090409168	2.33754101e-12
29	7.959825311	-1.525443099e-12
30	7.829556262	-1.084089202e-12
31	7.699844185	4.250074564e-13
32	7.57083265	8.847862074e-13
33	7.442216917	2.324621143e-12
34	7.314142763	-6.643058656e-13
35	7.186819134	1.398098147e-12
36	7.059977908	4.32175174e-12
37	6.933672878	-4.58936151e-13
38	6.80815278	-4.541052442e-13
39	6.683203387	9.166364886e-13
40	6.558796114	6.161091437e-13
41	6.435195055	-1.021680626e-12
42	6.312251093	-7.449707754e-13
43	6.189867183	-3.387364477e-12
44	6.068300318	2.987073288e-12
45	5.947471875	-1.179190659e-12
46	5.827233289	-1.169528845e-13
47	5.707815258	3.280522793e-13
48	5.589209315	1.065271134e-12
49	5.471233979	-1.530161659e-13
50	5.354078418	2.186715604e-12
51	5.237798976	4.985832912e-12
52	5.122200448	-1.086841695e-12
53	5.007419641	-1.821139537e-12
54	4.893568138	4.94100659e-13
55	4.780455222	1.507467631e-12
56	4.668159604	2.780580107e-12
57	4.556835039	-1.662730731e-12
58	4.44631179	-1.149081751e-12
59	4.33660936	4.825289519e-13
60	4.227908613	6.417241847e-13
61	4.120074218	1.975616209e-12
62	4.013069977	-7.448584287e-14
63	3.907087771	2.652504902e-13
64	3.802036578	4.878092455e-13
65	3.697832013	1.103469003e-12
66	3.594661083	-2.228957953e-12
67	3.492482775	1.657113397e-12
68	3.391175329	3.013362409e-12
69	3.290906193	-7.729450964e-13
70	3.191685972	-2.910902245e-12
71	3.09336855	1.577347261e-13
72	2.996089508	1.336026611e-12
73	2.899908334	-6.308265576e-13
74	2.80466886	-2.106275388e-12
75	2.710465596	-1.146385431e-12
76	2.617400505	3.806305213e-13
77	2.525321686	-1.882256126e-12
78	2.434277009	-4.907302589e-13
79	2.344401287	1.685424758e-12
80	2.255560358	-1.232218287e-12
81	2.16775376	-1.893490793e-12
82	2.081137223	1.375797333e-12
83	1.995605859	1.011794119e-12
84	1.911113028	-2.815407575e-13
85	1.827822246	1.38635792e-13
86	1.745666544	-1.268169222e-12
87	1.664559031	7.01043227e-14
88	1.584657314	1.271314929e-12
89	1.505937932	3.253559592e-12
90	1.428282499	-1.56049526e-12
91	1.351830042	1.111333269e-12
92	1.276602315	1.923599701e-12
93	1.202460658	1.465225283e-12
94	1.12951444	2.07481832e-12
95	1.057828613	1.036285693e-12
96	0.9872569425	-1.002581692e-12
97	0.91787057	7.143001342e-13
98	0.84977206	-1.100323296e-12
99	0.7828208402	-5.680247685e-13
100	0.7170442506	-4.988192192e-14
101	0.6525740402	-1.712387959e-12
102	0.5892876686	-1.536902459e-13
103	0.5271669531	3.846525322e-12
104	0.4663617173	-1.496907044e-12
105	0.4067785486	-2.562402872e-12
106	0.3483555067	4.431851477e-12
107	0.2912479771	1.249969061e-12
108	0.2354001794	-2.540382925e-12
109	0.1807119349	-1.296480583e-13
110	0.1273310046	2.698567037e-13
111	0.0752447989	-9.717987041e-13
112	0.02432341276	-1.325690718e-14
113	-0.02530568723	-3.293555007e-12
114	-0.07360992718	7.511498423e-13
115	-0.1207379053	3.03560705e-12
116	-0.1665936404	7.160976809e-13
117	-0.2111011418	-2.685534823e-12
118	-0.2544149187	-1.12414079e-12
119	-0.2964793878	-2.438821534e-12
120	-0.3371806755	4.509145987e-12
121	-0.3766655808	-8.208047783e-13
122	-0.4149247841	-3.434662426e-12
123	-0.4518152504	-8.918078744e-13
124	-0.4874629398	3.932133485e-14
125	-0.5219069311	-4.466903639e-13
126	-0.5549865919	-5.61733355e-13
127	-0.5867950768	-1.067293374e-13
128	-0.6174182933	1.989210157e-12
129	-0.6466913687	1.492188484e-12
130	-0.6746651609	-4.292990992e-12
131	-0.7014667148	2.308274702e-12
132	-0.7269413823	1.177617805e-12
133	-0.7510912663	-7.369941617e-14
134	-0.7740753869	3.481623334e-12
135	-0.7957635279	2.896297178e-13
136	-0.8161064244	-1.071787241e-13
137	-0.8352827367	1.797097349e-12
138	-0.853199845	2.693174397e-12
139	-0.8697585244	1.468820377e-12
140	-0.8851424928	2.945729713e-13
141	-0.8993074776	-2.056168773e-12
142	-0.9121101257	1.111333269e-12
143	-0.9237233339	-1.907646473e-13
144	-0.9341586891	-1.820914843e-12
145	-0.943238564	-2.69339909e-12
146	-0.9511089675	3.520944669e-13
147	-0.9578408073	8.848423808e-13
148	-0.9632357433	-2.547348418e-12
149	-0.9673977257	9.729221708e-13
150	-0.9704560638	1.869223912e-12
151	-0.9722080207	5.554419414e-13
152	-0.9727025959	1.500052751e-12
153	-0.972121546	1.467247523e-12
154	-0.9702761748	7.140754408e-13
155	-0.967150793	1.586110301e-12
156	-0.9629690296	1.38972832e-12
157	-0.9575751842	-3.806305213e-13
158	-0.9508837067	-3.508811228e-12
159	-0.9431446773	1.311310344e-12
160	-0.9342542117	2.25704462e-12
161	-0.9240565143	-5.042118594e-13
162	-0.912808947	-1.382088747e-12
163	-0.9004763663	-8.715854736e-13
164	-0.8868380423	2.153011603e-12
165	-0.8721362761	1.147508898e-12
166	-0.8564185592	-1.260754342e-12
167	-0.8394104356	3.666096568e-12
168	-0.8213147589	-2.106050694e-12
169	-0.8022711987	1.864954739e-14
170	-0.7819690276	2.271649688e-13
171	-0.7605458916	-3.071557985e-13
