1000
0	11.79202318	-1.043205765e-12
1	11.73881413	5.418409725e-13
2	11.68775626	2.095995667e-12
3	11.52270586	1.17540598e-12
4	11.29592389	-7.367835117e-13
5	11.15174621	-9.983406051e-13
6	11.09792106	-2.001175077e-14
7	10.99904995	2.376553392e-13
8	10.79705935	-1.285245916e-13
9	10.59720317	5.573518348e-13
10	10.49160602	1.883070639e-12
11	10.4180155	1.891047253e-12
12	10.27224359	6.833205397e-13
13	10.07327298	5.781921423e-13
14	9.918518412	1.871470845e-12
15	9.825115959	2.147450443e-12
16	9.717400985	4.533469041e-13
17	9.55653675	-8.56250153e-13
18	9.390359344	-1.324567251e-13
19	9.263912295	7.936168839e-13
20	9.155354724	-5.36455354e-14
21	9.026543425	-1.332375345e-12
22	8.881702217	-5.09492153e-13
23	8.744834523	1.291256463e-12
24	8.617975875	1.2241855e-12
25	8.491026991	-6.359945045e-13
26	8.364736021	-1.302884344e-12
27	8.239703032	1.690817398e-13
28	8.106249406	1.303951637e-12
29	7.965332755	4.860116987e-13
30	7.836039133	-6.338037444e-13
31	7.723027178	-1.573976861e-13
32	7.601401135	1.091504082e-12
33	7.456084917	1.270359982e-12
34	7.311141911	8.573174464e-13
35	7.192369966	1.170708485e-12
36	7.083151958	1.786312069e-12
37	6.95106106	1.314343704e-12
38	6.801979811	1.651496064e-13
39	6.669817054	-2.887309445e-14
40	6.560279704	5.01964926e-13
41	6.443991511	1.161664578e-13
42	6.306787735	-1.12245559e-12
43	6.170090905	-1.393885147e-12
44	6.052220276	8.583285664e-14
45	5.941171317	1.067742761e-12
46	5.82003181	1.409950721e-13
47	5.69380501	-8.978745946e-13
48	5.574607647	-2.93674198e-13
49	5.460313704	1.728116493e-12
50	5.344132596	2.32692425e-12
51	5.229160864	8.397913657e-13
52	5.118452108	-7.605869626e-13
53	5.00516191	-7.228384812e-13
54	4.886616087	6.513859984e-13
55	4.773723219	1.292660796e-12
56	4.671844145	7.888983237e-13
57	4.567147476	4.134357493e-14
58	4.448739405	-7.005938403e-13
